"Round 1","Round 2","Round 3","Round 4","Cell type number","Final cell type","X","Y","CD31...vasculature.Cyc_19_ch_3","CD34...vasculature.Cyc_20_ch_3","Cytokeratin...epithelia.Cyc_10_ch_2","aSMA...smooth.muscle.Cyc_11_ch_2","Podoplanin...lymphatics.Cyc_19_ch_4","CD45...hematopoietic.cells.Cyc_4_ch_2","CD15...granulocytes.Cyc_14_ch_2","CD3...T.cells.Cyc_16_ch_4","CD20...B.cells.Cyc_8_ch_3","CD11c...DCs.Cyc_12_ch_3","CD163...macrophages.Cyc_17_ch_3","CD68...macrophages.Cyc_18_ch_4","CD38...multifunctional.Cyc_20_ch_4","CD56...NK.cells.Cyc_10_ch_4","CD8...cytotoxic.T.cells.Cyc_3_ch_2","CD4...T.helper.cells.Cyc_6_ch_3","CD45RO...memory.cells.Cyc_18_ch_3","FOXP3...regulatory.T.cells.Cyc_2_ch_3"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","993","544","0","789.105896","0","170.0109558","102.7997665","430.760437","387.401123","61.82320786","0","177.8834534","870.753418","1080.25415","212.0997772","658.8510132","166.659256","180.1049194","1717.290527","48.44737244"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","992","685","50.04582214","2303.657227","0","0","233.8919373","0","6323.909668","0","0","70.34867096","751.2335815","1230.908203","159.6939087","1364.970581","939.7294922","654.0291138","2150.70752","116.6021652"
"lymphatics","Unknown","Unknown","Unknown","4","lymphatics","1022","821","0","0","0","0","1314.865112","0","0","0","0","0","1882.352905","927.0765381","87.68408966","572.0487671","122.8226318","0","2868.262939","65.81926727"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1075","146","2.433579683","139.6060486","0","115.3218689","168.3210602","49.44814301","5927.231445","101.6425781","0","88.90114594","0","0","136.9859314","937.1602173","1091.761719","291.1582947","1420.997681","169.4426575"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1080","135","33.71394348","264.1493225","1.162757516","0","196.0387421","81.90257263","4489","79.92835236","0.097244762","355.28479","2848.667236","1662.269775","253.2856445","732.7995605","774.3265991","315.5235291","1329.244751","330.2027283"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1087","143","0","59.52930069","0","260.0934753","200.1600342","0","4500.879883","153.1240845","0","0","2782.71167","2576.60791","323.199646","1039.409058","1025.803955","326.7649231","2309.482178","10.85957241"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1108","327","3.869976521","2384.772949","0.028782181","77.13064575","181.2944489","31.1039238","3005.706299","141.8152924","0.048612349","24.76902771","0","805.1943359","269.0963135","949.8887939","635.4381714","253.6838531","1627.834351","239.8134766"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1117","636","131.8945618","101.6439514","0","643.8233643","60.98995209","346.2053528","0","45.79320526","0.01414672","333.6261597","1405.579834","853.9578857","135.1282043","326.1976624","158.6547852","166.141571","1250.076294","217.8792572"
"immune cells","Unknown","Unknown","Unknown","5","immune cells","1206","241","0","511.987915","1.747781515","857.1403809","145.0404053","111.5711212","2772.279541","119.0702591","0","124.1514511","635.09729","822.6000977","270.4451294","1177.11853","568.2358398","404.4913025","1750.858643","127.976532"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1216","208","365.0601501","411.7051086","0","2.15482831","125.6642532","0","3851.68042","202.085434","0","0","0","1189.395752","345.5490112","1381.013794","1031.968018","671.4335938","1959.816284","176.0753937"
"immune cells","NK cells","Unknown","Unknown","12","NK cells","1222","69","5.73382616","140.669754","0.906962395","12.33518219","269.5736389","1396.600708","0.092421442","41.93530655","0","196.1244659","92.8182373","86.87368774","163.5791779","845.2070313","234.2341309","81.51324463","3783.3125","164.2248993"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1230","197","0","10.51154041","0","4.255123615","57.40615082","6.09745121","2609.011475","94.37982941","0.015461304","29.55778694","115.6059647","1061.268677","199.3367462","649.7679443","1230.395874","334.2705994","1754.129272","56.05728912"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1245","205","565.5125732","309.1388245","9.644035339","18.65925789","98.74753571","0","2882.812744","220.1865692","0","39.68251419","202.6146851","1136.265137","315.9438171","1719.932251","1704.316284","719.6324463","2129.610107","182.8673096"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1255","218","158.1852112","212.4785614","0","64.10238647","76.11668396","23.29734802","455.7421875","54.29655457","0","32.5853157","20.4661541","180.5678558","115.2614212","408.9836121","46.161129","18.34134865","544.4283447","155.3323517"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1272","195","0.129072696","112.5101166","0.333666921","0","59.92812347","13.09541512","2608.066406","132.1213531","0.001195068","56.67897415","182.0963593","573.715332","222.6913147","1210.167847","1533.644775","767.3839722","2251.914795","155.0527954"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1278","113","6.879496574","0","0.064626016","683.1008301","62.38462067","0","2689.307129","157.0704498","0.013923272","146.0177612","0","257.4696045","190.3160706","570.7688599","464.6638489","48.19783783","497.5032349","228.4564667"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1288","200","93.21102142","265.629425","0","107.7336273","52.77027512","0","601.0255127","94.9983902","0.003778164","4.494551182","39.59418869","538.9204712","184.9286346","584.4091797","236.9155884","130.2870941","792.6295166","133.1538239"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1287","119","29.56371498","450.5493164","0","26.00473976","132.9264221","66.47390747","4851.409668","129.0400696","0","42.71699142","488.2746277","1685.031738","373.5759888","800.7612305","638.4762573","596.9927979","1623.739868","207.3168335"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1287","164","32.37110519","341.1780396","0","16.32793427","114.0657806","5.771925926","3060.877441","165.7705536","0","31.22828484","148.2175751","1362.679443","360.4075317","1242.790771","1059.253296","532.9802246","1883.272583","137.7115631"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1296","199","778.0591431","420.8039246","0","49.03132629","67.63690186","6.494440079","2260.614258","114.3245621","0","52.39008331","184.6663818","959.3743286","235.635437","979.7006836","911.3327637","380.5610352","1468.558472","161.7634735"
"immune cells","Unknown","Unknown","Unknown","5","immune cells","1271","1182","9.505999565","264.7149963","0","351.6549988","273.3374939","372.693512","0","114.4800034","0","240.8574982","559.5969849","3004.780518","379.6015015","729.934021","271.0899963","1052.12854","4824.061523","201.0590057"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1298","227","60.10643387","672.8721313","0","57.18688202","236.2095642","12.65346527","3836.710449","157.4665833","0","18.94719505","665.859314","1009.746277","337.2512512","1386.409668","890.7355347","947.3535767","2443.186035","82.92821503"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1301","161","361.8475647","680.5857544","34.63362885","163.8790131","69.85417175","51.61975479","680.673645","159.0123291","0.043340571","78.95559692","261.7358398","432.630127","166.8925171","508.3644409","364.2983093","128.7822571","900.6662598","201.8652191"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1312","136","34.10849762","735.5374756","0.435010672","0","41.83285141","122.935463","560.3916626","60.81920242","0.036305528","180.0773468","340.9742432","186.4631805","90.59458923","394.7316895","339.6948547","149.1933289","748.5568848","195.9154358"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1306","926","0","313.0707397","0.000174","0","129.6770172","0.31293574","0.000212","39.0669632","0","0.19654566","16.06573105","49.8784523","81.18335724","707.1663818","141.0085602","6.777170658","3206.598389","14.02991867"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1362","48","192.1593933","132.201355","0","494.2810059","93.65184021","708.9624023","0","219.7285767","0","617.947998","5445.168945","1471.602051","347.0238647","667.4195557","2055.744873","398.275238","1929.333862","682.3616333"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1364","171","6.621667862","179.9953461","0.017148847","0","114.249176","143.030838","5709.953613","190.1048584","0","40.07032394","202.1900482","895.3363647","334.256012","1257.965088","1477.394653","526.7247314","2030.690918","235.4721375"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1356","680","0","102.6204758","0","458.0856628","36.07875443","0","0","75.77200317","0","0","40.37487793","158.8460083","93.01622009","1003.534668","204.8514557","26.66479301","158.5341034","45.0052948"
"lymphatics","Unknown","Unknown","Unknown","4","lymphatics","1360","453","0","462.9715881","44.91364288","405.7652893","1025.075317","0","53.50143814","36.74088669","0.006120232","321.936676","253.3305969","654.9521484","147.2933807","389.7634583","0","71.42277527","540.9504395","180.7296143"
"immune cells","CD11c+ DCs","Unknown","Unknown","9","CD11c+ DCs","1340","1168","27.61461639","471.4152222","0","196.1952515","123.6087189","495.1279602","0","63.78227615","0","429.348938","2187.870361","1457.049683","146.2376404","395.2477417","181.8961334","326.8441467","572.3475342","328.0608521"
"immune cells","NK cells","Unknown","Unknown","12","NK cells","1359","1104","0","2.194304228","0","0","277.4845276","251.066391","0","34.28707886","0","21.1670723","72.50187683","67.02801514","191.2968445","708.1923828","122.0105286","50.77110672","3231.887695","123.0211334"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1383","58","0","0","0","0","16.57387543","0","0","23.25387192","0","0","566.7521362","127.1012573","95.53871155","702.8607788","749.8845825","11.51716042","2107.187988","134.6088867"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1379","174","64.46110535","303.9475708","0.122952856","16.92908669","143.8253174","0","8155.526855","250.6600952","0","43.41744614","161.9960632","1090.293457","408.3197327","1440.977295","2309.256592","226.2282867","4094.857666","266.337738"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1384","333","25.58207703","251.4678802","0.049960349","351.6138","258.7224426","114.268837","5618.718262","258.9333801","0.034099922","258.0047607","565.5230103","1429.691162","314.5686035","923.8219604","899.1693115","419.6958618","1669.848511","640.0198364"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1437","174","0","504.6660156","2.537395477","8.154831886","154.1358185","0","6130.535645","182.7515411","0.022731787","29.68567085","130.0183563","1280.14563","312.4744873","1024.179688","1236.472534","433.2086487","944.1625366","220.0239716"
"immune cells","CD68+CD163+ macrophages","Unknown","Unknown","10","CD68+CD163+ macrophages","1455","933","0","17.5557518","0.024970042","0","179.038269","102.4991684","0.713441908","69.34564972","1.31e-05","427.2602234","1075.987671","1568.592041","220.9414825","617.2636719","188.8025055","307.3363342","2411.20459","211.7982025"
"immune cells","Unknown","Unknown","Unknown","5","immune cells","1457","1292","8.458812714","414.7670593","0.018600531","105.9105377","727.8308105","58.15146255","9154.697266","385.1257629","0","118.6448212","615.5385132","1875.343628","620.7263184","1279.77417","1151.851196","919.6855469","4855.709473","292.4455261"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1494","114","178.983017","3320.769775","0","41.28972244","3310.881836","5.041781902","3732.485352","145.7410278","0","147.9862518","435.5507202","693.5575562","326.9069824","820.6821899","574.151123","552.3168945","1270.166138","489.9219055"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1515","386","2.490658045","164.7498016","0.008123477","225.1328125","169.094635","7.826563835","1670.616577","134.5848846","0","118.9012985","269.4873962","701.3273926","196.645813","760.7355957","417.82901","506.335907","1322.807007","196.1060181"
"lymphatics","Unknown","Unknown","Unknown","4","lymphatics","1503","1261","0","0","0","0","474.9051208","0","0","0","0","0","0","0","57.88050842","534.8184814","184.8624725","0","3141.520508","89.41737366"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1580","289","21.24915504","77.21547699","2.706784725","267.540863","44.44020844","148.8301086","35.86071777","168.0572205","0.049475368","178.3791809","329.8401184","176.930603","164.8467102","416.8413696","318.2451782","106.9410553","1831.740845","228.6732483"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1664","445","74.56607056","719.0706787","0.546125591","92.84712982","2604.335205","23.34140778","8321.572266","168.2356415","0.000562","31.0500164","1092.675049","1893.685303","378.8992004","2379.227295","1292.726685","673.9515381","3240.343018","94.06420135"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1675","482","401.6764526","924.6033936","0.536915183","261.4333496","1962.797852","114.085701","147.6331177","117.2853622","0.000478","323.5210571","706.411438","1970.113159","571.5547485","824.4584351","195.8005981","297.480835","1631.652222","236.4742889"
"immune cells","Unknown","Unknown","Unknown","5","immune cells","1687","923","0.600347519","388.6524658","0","8.437011719","281.4917603","164.3692474","1752.682007","240.1954803","0","26.08166885","67.01651001","445.9530945","267.0547485","670.3223267","319.2424011","807.5030518","2350.093018","98.67072296"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1702","474","6.340404987","2002.813965","0","0","1201.698364","72.3144989","10394.28711","345.0969238","0","43.09535599","223.9853821","1762.300781","474.1941833","2530.378174","1951.273926","1335.342407","5114.570313","203.3694763"
"lymphatics","Unknown","Unknown","Unknown","4","lymphatics","1705","483","6.12196207","2141.16748","1.598007798","949.1027832","328.3963318","0","1473.317993","73.91262054","0","14.05058289","176.9374695","1026.942993","196.2980194","903.9799805","146.6489563","0","605.178894","118.5828476"
"immune cells","CD68+CD163+ macrophages","Unknown","Unknown","10","CD68+CD163+ macrophages","1693","1012","0.162681907","86.6455307","0","651.2369995","101.9516602","182.0280609","0","69.35862732","0","109.1340942","1948.336304","2293.41626","160.7037354","583.8825073","112.1356583","190.6117401","602.6673584","115.8913727"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1745","514","199.8800812","1609.700684","0.064407304","41.07100677","304.3463745","1324.469849","2176.415039","73.57335663","0","505.3438721","543.4298096","1109.489258","178.3828278","1046.022095","2.833670855","375.2420044","1808.93396","267.8723755"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1724","875","35.54121017","1877.845581","15.95707417","550.3897705","700.732605","70.63918304","9676.228516","228.4605103","0.04392764","268.3553467","648.9602051","1008.846802","349.3180542","961.6721802","1198.441772","735.4673462","1692.483521","630.0780029"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1747","549","0","94.52901459","0","0","230.986908","0","1394.42395","85.81018066","0","155.7098236","502.0416565","688.4968262","167.4326324","531.4378662","344.8481445","233.7009888","558.7825317","161.5142975"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1757","563","1.615293145","3280.972168","0.552105188","0","605.0661621","0","10028.66113","247.7117615","0.000209","0","15.77202034","521.8899536","265.5602722","1191.29834","1779.342529","484.6463623","2049.450684","105.5961227"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1760","678","2.110946178","310.8033752","0.185954645","26.24458122","368.8401489","433.1645203","1.326006293","683.2632446","0.014932297","80.92874908","95.12142181","33.62028503","112.7017441","744.7397461","163.9134674","1043.158813","4949.826172","702.1419067"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1768","769","18.37481689","6788.637207","8.018473625","326.6178894","937.3383789","184.8915863","9333.506836","188.3830872","0.010695187","180.1375732","603.3884277","1895.437988","330.5332947","1974.639771","1739.165771","1129.348022","3894.137695","462.9475098"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1766","999","27.75499153","274.623291","0","0","157.1286926","6.222778797","2.889535189","0","0.1383733","0","0","260.0091553","46.56136703","459.5984802","81.51392365","0","1436.906616","67.64614868"
"lymphatics","Unknown","Unknown","Unknown","4","lymphatics","1764","1107","0","0","0","0","764.5294189","13.20860004","0","20.06552505","0","15.09705734","54.05184937","405.8564758","491.3473511","787.7828369","150.4430389","31.03790283","3657.778564","128.5431824"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1784","523","9.970023155","1357.360962","0","6.725897789","897.2972412","0","8868.868164","187.2793732","0","46.56029892","206.2347412","2141.734375","413.267395","1882.785278","1398.963013","638.9794312","2701.398682","169.4481506"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1784","614","0","1186.037476","0","63.90988159","379.322998","40.64183807","4137.685547","197.5637207","0","46.90565872","286.2632751","653.9520264","266.2696228","1002.468567","728.597168","624.8766479","2635.025391","198.5454712"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1842","1117","707.8406372","4090.818359","0","140.736145","265.8152161","5.029672623","8682.233398","227.2893677","0","0","153.7422333","1722.40564","407.3291016","1049.087158","1331.085693","618.5800171","1452.210693","331.2483521"
